cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
BRE6|SEQ01205	177655630	VBIBifBre268992_1205	SEQ01205	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000059	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
BRE7|SEQ01840	268622211	VBIBifBre340732_1840	SEQ01840	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
BRE8|SEQ01797	268626238	VBIBifBre176493_1797	SEQ01797	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	ppk	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
BRE9|SEQ01901	58447973	VBIBifBre30019_1901	SEQ01901	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV01|SEQ00814	85495795	VBIGarVag247323_0814	SEQ00814	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV02|SEQ00048	85496854	VBIGarVag242669_0048	SEQ00048	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV03|SEQ00184	85499749	VBIGarVag247424_0184	SEQ00184	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV04|SEQ00200	85480252	VBIGarVag246433_0200	SEQ00200	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV05|SEQ00284	52546291	VBIGarVag174900_0284	SEQ00284	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV06|SEQ00171	85489057	VBIGarVag244004_0171	SEQ00171	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV07|SEQ00064	85491705	VBIGarVag249177_0064	SEQ00064	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV08|SEQ01042	85476531	VBIGarVag251521_1042	SEQ01042	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV09|SEQ00063	55259268	VBIGarVag169280_0063	SEQ00063	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV10|SEQ00077	32146168	VBIGarVag136958_0077	SEQ00077	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV11|SEQ00884	52550131	VBIGarVag171052_0884	SEQ00884	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV12|SEQ00610	37853917	VBIGarVag144721_0610	SEQ00610	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV13|SEQ00130	85486200	VBIGarVag244533_0130	SEQ00130	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV14|SEQ00567	85502994	VBIGarVag244375_0567	SEQ00567	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV15|SEQ00795	85485148	VBIGarVag249709_0795	SEQ00795	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000007	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV16|SEQ00207	85477532	VBIGarVag246379_0207	SEQ00207	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV17|SEQ00527	37851089	VBIGarVag146634_0527	SEQ00527	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV18|SEQ00630	42070025	VBIGarVag4823_0630	SEQ00630	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000116	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV19|SEQ00080	42626994	VBIGarVag39333_0080	SEQ00080	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV20|SEQ01332	54191540	VBIGarVag188338_1332	SEQ01332	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV21|SEQ00553	183967784	VBIGarVag274454_0554	SEQ00553	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000029	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV22|SEQ00528	183970489	VBIGarVag276801_0529	SEQ00528	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000015	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV23|SEQ01194	183974934	VBIGarVag276017_1194	SEQ01194	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000177	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV24|SEQ00150	183975403	VBIGarVag268944_0151	SEQ00150	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000006	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV25|SEQ00580	183979105	VBIGarVag270495_0580	SEQ00580	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000050	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV27|SEQ00203	183984131	VBIGarVag276930_0203	SEQ00203	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000007	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV28|SEQ00417	183987527	VBIGarVag271349_0417	SEQ00417	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000025	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV29|SEQ00531	183990477	VBIGarVag265473_0531	SEQ00531	Gardnerella vaginalis JCP8070	GV29	Gardnerella vaginalis JCP8070	ATJK01000027	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV30|SEQ00718	183993567	VBIGarVag267667_0720	SEQ00718	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000043	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV31|SEQ00979	183997112	VBIGarVag264983_0979	SEQ00979	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000076	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV32|SEQ00622	183999154	VBIGarVag277040_0622	SEQ00622	Gardnerella vaginalis JCP8151B	GV32	Gardnerella vaginalis JCP8151B	ATJH01000042	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV33|SEQ00365	184001447	VBIGarVag265557_0365	SEQ00365	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000031	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV34|SEQ00302	184004146	VBIGarVag270440_0302	SEQ00302	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000021	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
GV35|SEQ00395	184007098	VBIGarVag272169_0395	SEQ00395	Gardnerella vaginalis JCP8522	GV35	Gardnerella vaginalis JCP8522	ATJE01000020	PATRIC	CDS	NA	Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
INF1|SEQ01894	46887845	VBIBifLon182273_1894	SEQ01894	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
LON1|SEQ01542	21120214	VBIBifLon107831_1543	SEQ01542	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
LON2|SEQ01566	42582727	VBIBifLon171405_1569	SEQ01566	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
LON3|SEQ01769	42766725	VBIBifLon156230_1772	SEQ01769	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
LON4|SEQ01834	46892070	VBIBifLon48544_1834	SEQ01834	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
THE1|SEQ00212	124733589	VBIBifThe274299_0212	SEQ00212	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		Polyphosphate kinase (EC 2.7.4.1)	FIG00000504	figfam	clust_0630
